timestamp,reading,confidence,uav_lat,uav_lon,uav_alt
2026-05-16T11:53:44.499002,Ta032a,0.3336697816848755,0.0,0.0,0.0
2026-05-16T11:53:44.525685,ouabB,0.38870808482170105,0.0,0.0,0.0
2026-05-16T11:53:44.551054,FOEA,0.35719919204711914,0.0,0.0,0.0
2026-05-16T11:53:44.577030,10:49649.,0.7122891545295715,0.0,0.0,0.0
2026-05-16T11:53:44.602526,00900,0.5571578145027161,0.0,0.0,0.0
2026-05-16T11:53:44.627747,124032,0.5563673973083496,0.0,0.0,0.0
2026-05-16T11:53:44.653242,0-0-0-1383,0.6138365864753723,0.0,0.0,0.0
2026-05-16T11:53:44.678839,TAC1G0L,0.4648159444332123,0.0,0.0,0.0
2026-05-16T11:53:44.704426,0305058575,0.7430377006530762,0.0,0.0,0.0
2026-05-16T11:53:44.730784,1a00ao,0.44090989232063293,0.0,0.0,0.0
2026-05-16T11:53:44.756548,10.0.0.0.0.,0.7430784702301025,0.0,0.0,0.0
2026-05-16T11:53:44.782191,ARERO,0.5326879620552063,0.0,0.0,0.0
2026-05-16T11:53:44.814958,1ouh0a5,0.3625459372997284,0.0,0.0,0.0
2026-05-16T11:53:44.841544,0-0:042353,0.7924176454544067,0.0,0.0,0.0
2026-05-16T11:54:36.764869,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:54:36.795351,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:54:36.824273,36F0.0E0,0.5258971452713013,0.0,0.0,0.0
2026-05-16T11:54:36.853551,003Ma,0.31143492460250854,0.0,0.0,0.0
2026-05-16T11:54:36.883188,N0:103231 0r,0.48175838589668274,0.0,0.0,0.0
2026-05-16T11:54:36.912603,nanco.,0.5136805176734924,0.0,0.0,0.0
2026-05-16T11:54:36.942616,00205,0.6956168413162231,0.0,0.0,0.0
2026-05-16T11:54:36.971932,OF0*250759,0.4781951904296875,0.0,0.0,0.0
2026-05-16T11:54:37.000945,OF0*250759,0.0,0.0,0.0,0.0
2026-05-16T11:54:37.038907,10202,0.532330334186554,0.0,0.0,0.0
2026-05-16T11:54:37.068111,nEae,0.21719990670681,0.0,0.0,0.0
2026-05-16T11:54:37.096916,cotaa,0.7815264463424683,0.0,0.0,0.0
2026-05-16T11:54:37.126117,0050.5,0.8631471991539001,0.0,0.0,0.0
2026-05-16T11:54:37.155791,00039,0.7460706830024719,0.0,0.0,0.0
2026-05-16T11:54:37.184949,FooJaol,0.42586496472358704,0.0,0.0,0.0
2026-05-16T11:54:37.214924,7613321,0.48951730132102966,0.0,0.0,0.0
2026-05-16T11:54:37.243301,FTEZEZ:0-0,0.5649014711380005,0.0,0.0,0.0
2026-05-16T11:54:37.272183,0000g,0.43756526708602905,0.0,0.0,0.0
2026-05-16T11:54:37.300869,000.31,0.6854750514030457,0.0,0.0,0.0
2026-05-16T11:54:37.330051,Dd09u,0.24583637714385986,0.0,0.0,0.0
2026-05-16T11:54:37.358869,AO045,0.22482964396476746,0.0,0.0,0.0
2026-05-16T11:54:37.388320,oerh16l,0.3259876072406769,0.0,0.0,0.0
2026-05-16T11:54:37.417257,LU005N,0.33676397800445557,0.0,0.0,0.0
2026-05-16T11:54:37.452380,00o,0.47865036129951477,0.0,0.0,0.0
2026-05-16T11:54:37.479603,T063010,0.45482465624809265,0.0,0.0,0.0
2026-05-16T11:54:37.507089,10:0:0:0:0,0.7696382999420166,0.0,0.0,0.0
2026-05-16T11:54:37.534493,mEDm,0.3723110258579254,0.0,0.0,0.0
2026-05-16T11:54:37.561622,9OLOE,0.31707072257995605,0.0,0.0,0.0
2026-05-16T11:54:37.589682,1070412177,0.7315089702606201,0.0,0.0,0.0
2026-05-16T11:54:37.618309,l60g0u,0.34622517228126526,0.0,0.0,0.0
2026-05-16T11:54:37.646613,00000,0.5368620157241821,0.0,0.0,0.0
2026-05-16T11:54:37.673928,1062312169,0.6585079431533813,0.0,0.0,0.0
2026-05-16T11:54:37.701193,0:0:00:01,0.5509499311447144,0.0,0.0,0.0
2026-05-16T11:54:37.728994,1o0Htor2,0.34778106212615967,0.0,0.0,0.0
2026-05-16T11:54:37.757210,66670,0.7014532089233398,0.0,0.0,0.0
2026-05-16T11:54:37.786441,gEnGg,0.2784031331539154,0.0,0.0,0.0
2026-05-16T11:54:37.814575,00D.08,0.578440248966217,0.0,0.0,0.0
2026-05-16T11:54:37.842663,gam68,0.35352128744125366,0.0,0.0,0.0
2026-05-16T11:54:37.872614,0-0.014.7.,0.6223922967910767,0.0,0.0,0.0
2026-05-16T11:54:37.900866,Y20-40-10-张154,0.6217064261436462,0.0,0.0,0.0
2026-05-16T11:54:37.928548,Loo2no,0.31922808289527893,0.0,0.0,0.0
2026-05-16T11:54:37.956077,gOLSs,0.363386332988739,0.0,0.0,0.0
2026-05-16T11:54:37.983357,Ta032a,0.3336697816848755,0.0,0.0,0.0
2026-05-16T11:54:38.010896,ouabB,0.38870808482170105,0.0,0.0,0.0
2026-05-16T11:54:38.038549,FOEA,0.35719919204711914,0.0,0.0,0.0
2026-05-16T11:54:38.065893,10:49649.,0.7122891545295715,0.0,0.0,0.0
2026-05-16T11:54:38.093834,00900,0.5571578145027161,0.0,0.0,0.0
2026-05-16T11:54:38.124902,124032,0.5563673973083496,0.0,0.0,0.0
2026-05-16T11:54:38.152952,K6E1:0:0-0,0.5647689700126648,0.0,0.0,0.0
2026-05-16T11:54:38.181374,TAC1G0L,0.4648159444332123,0.0,0.0,0.0
2026-05-16T11:54:38.209599,0305058575,0.7430377006530762,0.0,0.0,0.0
2026-05-16T11:54:38.237171,1a00ao,0.44090989232063293,0.0,0.0,0.0
2026-05-16T11:54:38.264526,10.0.0.0.0.,0.7430784702301025,0.0,0.0,0.0
2026-05-16T11:54:38.292141,ARERO,0.5326879620552063,0.0,0.0,0.0
2026-05-16T11:54:38.326083,1ouh0a5,0.3625459372997284,0.0,0.0,0.0
2026-05-16T11:54:38.353741,0-0:042353,0.7924176454544067,0.0,0.0,0.0
2026-05-16T11:57:39.618963,401012183,0.7452673316001892,0.0,0.0,0.0
2026-05-16T11:57:39.646168,66384,0.6455051302909851,0.0,0.0,0.0
2026-05-16T11:57:39.672441,36F0.0E0,0.5258971452713013,0.0,0.0,0.0
2026-05-16T11:57:39.698682,003Ma,0.31143492460250854,0.0,0.0,0.0
2026-05-16T11:57:39.724711,N0:103231 0r,0.48175838589668274,0.0,0.0,0.0
2026-05-16T11:57:39.751127,nanco.,0.5136805176734924,0.0,0.0,0.0
2026-05-16T11:57:39.777071,00205,0.6956168413162231,0.0,0.0,0.0
2026-05-16T11:57:39.803135,OF0*250759,0.4781951904296875,0.0,0.0,0.0
2026-05-16T11:57:39.829351,OF0*250759,0.0,0.0,0.0,0.0
2026-05-16T11:57:39.862113,10202,0.532330334186554,0.0,0.0,0.0
2026-05-16T11:57:39.888192,nEae,0.21719990670681,0.0,0.0,0.0
2026-05-16T11:57:39.914312,cotaa,0.7815264463424683,0.0,0.0,0.0
2026-05-16T11:57:39.940846,0050.5,0.8631471991539001,0.0,0.0,0.0
2026-05-16T11:57:39.967416,00039,0.7460706830024719,0.0,0.0,0.0
2026-05-16T11:57:39.993792,FooJaol,0.42586496472358704,0.0,0.0,0.0
2026-05-16T11:57:40.019996,7613321,0.48951730132102966,0.0,0.0,0.0
2026-05-16T11:57:40.046239,FTEZEZ:0-0,0.5649014711380005,0.0,0.0,0.0
2026-05-16T11:57:40.072328,0000g,0.43756526708602905,0.0,0.0,0.0
2026-05-16T11:57:40.099007,000.31,0.6854750514030457,0.0,0.0,0.0
2026-05-16T11:57:40.125727,Dd09u,0.24583637714385986,0.0,0.0,0.0
2026-05-16T11:57:40.152477,AO045,0.22482964396476746,0.0,0.0,0.0
2026-05-16T11:57:40.179142,oerh16l,0.3259876072406769,0.0,0.0,0.0
2026-05-16T11:57:40.206234,LU005N,0.33676397800445557,0.0,0.0,0.0
2026-05-16T11:57:40.239521,00o,0.47865036129951477,0.0,0.0,0.0
2026-05-16T11:57:40.266241,T063010,0.45482465624809265,0.0,0.0,0.0
2026-05-16T11:57:40.292823,10:0:0:0:0,0.7696382999420166,0.0,0.0,0.0
2026-05-16T11:57:40.319936,mEDm,0.3723110258579254,0.0,0.0,0.0
2026-05-16T11:57:40.347633,9OLOE,0.31707072257995605,0.0,0.0,0.0
2026-05-16T11:57:40.374376,1070412177,0.7315089702606201,0.0,0.0,0.0
2026-05-16T11:57:40.402641,l60g0u,0.34622517228126526,0.0,0.0,0.0
2026-05-16T11:57:40.429683,00000,0.5368620157241821,0.0,0.0,0.0
2026-05-16T11:57:40.456712,1062312169,0.6585079431533813,0.0,0.0,0.0
2026-05-16T11:57:40.483436,0:0:00:01,0.5509499311447144,0.0,0.0,0.0
2026-05-16T11:57:40.510224,1o0Htor2,0.34778106212615967,0.0,0.0,0.0
2026-05-16T11:57:40.537330,66670,0.7014532089233398,0.0,0.0,0.0
2026-05-16T11:57:40.564375,gEnGg,0.2784031331539154,0.0,0.0,0.0
2026-05-16T11:57:40.591315,00D.08,0.578440248966217,0.0,0.0,0.0
2026-05-16T11:57:40.618148,gam68,0.35352128744125366,0.0,0.0,0.0
2026-05-16T11:57:40.645099,0-0.014.7.,0.6223922967910767,0.0,0.0,0.0
2026-05-16T11:57:40.672098,Y20-40-10-张154,0.6217064261436462,0.0,0.0,0.0
2026-05-16T11:57:40.699364,Loo2no,0.31922808289527893,0.0,0.0,0.0
2026-05-16T11:57:40.726800,gOLSs,0.363386332988739,0.0,0.0,0.0
2026-05-16T11:57:40.753875,Ta032a,0.3336697816848755,0.0,0.0,0.0
2026-05-16T11:57:40.780481,ouabB,0.38870808482170105,0.0,0.0,0.0
2026-05-16T11:57:40.807434,FOEA,0.35719919204711914,0.0,0.0,0.0
2026-05-16T11:57:40.834497,10:49649.,0.7122891545295715,0.0,0.0,0.0
2026-05-16T11:57:40.861446,00900,0.5571578145027161,0.0,0.0,0.0
2026-05-16T11:57:40.888298,124032,0.5563673973083496,0.0,0.0,0.0
2026-05-16T11:57:40.915189,K6E1:0:0-0,0.5647689700126648,0.0,0.0,0.0
2026-05-16T11:57:40.942217,TAC1G0L,0.4648159444332123,0.0,0.0,0.0
2026-05-16T11:57:40.969141,0305058575,0.7430377006530762,0.0,0.0,0.0
2026-05-16T11:57:40.996313,1a00ao,0.44090989232063293,0.0,0.0,0.0
2026-05-16T11:57:41.023591,10.0.0.0.0.,0.7430784702301025,0.0,0.0,0.0
2026-05-16T11:57:41.050819,ARERO,0.5326879620552063,0.0,0.0,0.0
2026-05-16T11:57:41.084317,1ouh0a5,0.3625459372997284,0.0,0.0,0.0
2026-05-16T11:57:41.111374,0-0:042353,0.7924176454544067,0.0,0.0,0.0
